filename,chroma_feature,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20,label
Media-104217.wav,0.389398,1958.3736325380135,2299.0140595965017,4311.636727813225,0.059299548651392114,-134.02034,99.50983,-3.6496768,36.380375,4.130333,15.88233,2.739802,7.681174,0.8455083,8.473184,0.50735515,8.888126,-1.6657383,2.11439,-5.5289083,-0.08777168,-5.875724,-0.7117243,-7.087992,-2.9088147,QuickStep
Media-105914.wav,0.28711388,2003.5666201630993,2386.5899123566132,4350.9810374673725,0.07953093278712298,-193.13853,93.79249,21.585793,34.1952,7.460961,10.747957,1.0153288,5.365948,-6.1662602,13.686118,3.5835845,7.031682,-0.2040424,1.231251,2.6513164,5.846506,-1.9643015,2.5862105,-4.386385,4.103786,QuickStep
Media-105320.wav,0.36835006,1842.4247759013638,2019.077779003995,3598.093324028422,0.0955173288863109,-115.567955,111.51383,-36.350216,-11.800188,-12.145498,3.881474,5.2354608,17.787281,8.595738,10.185873,-1.9942963,4.2407866,6.953053,10.885973,-5.2773366,0.804677,-1.6468707,-4.3000116,-4.601358,10.450737,QuickStep
Media-105122.wav,0.38852432,2193.581498606873,2426.671784685347,4666.335047038138,0.08444886528422274,-114.51942,86.8859,5.8671956,38.88814,7.039015,10.7192335,6.5115128,9.762325,-4.054849,3.028818,-2.1210203,4.230449,4.9786725,7.654355,1.9129066,6.9998727,-6.887462,-1.3924977,-3.1257596,4.486694,QuickStep
Media-105913.wav,0.33448106,1596.090514831197,2051.821946676056,3445.262538971868,0.06321712768271462,-193.80655,117.65659,-4.1541605,37.621822,7.227145,15.582049,-3.5404868,4.9357944,2.002261,10.010333,-0.48748815,6.7395253,-3.3757472,3.3866627,-5.1411977,-1.836422,-4.37241,-1.2354338,-9.024214,-2.3963122,QuickStep
Media-104416.wav,0.5267464,2894.3560072904497,2271.757891316146,5229.245951004205,0.188996565037703,-251.96701,68.43839,-25.748672,34.60468,-4.2544465,1.8307585,-9.468012,-0.9543284,1.827968,-4.6999054,-9.82491,-2.589767,-6.3481045,-3.6283512,-6.5995135,0.89132214,0.50707304,1.3338501,-3.0426536,2.0687606,QuickStep
Albums-Step_By_Step-16.wav,0.3998626,2725.960976439915,2682.9635542489154,5914.786198520882,0.11853112311484919,-101.08908,67.747086,-5.025938,21.402117,1.5546558,3.5795908,-6.0260234,9.196556,-0.16193312,9.692966,0.9514372,8.390962,3.9187493,9.32122,2.7291088,7.597731,1.7601258,6.9419456,0.88510615,3.9907124,QuickStep
Albums-AnaBelen_Veneo-11.wav,0.3752381,2345.370836990409,2492.3520425338634,5039.493966157917,0.1066356402262181,-169.4884,84.844124,1.0402983,22.688606,-3.8846495,6.9398155,-1.6332124,-0.66872835,-0.996785,-2.6877017,-3.9385839,-6.347406,-5.364293,-5.438513,-5.2486334,-2.92866,-1.8013788,4.902679,-5.2597494,2.361392,QuickStep
Media-104417.wav,0.3835385,2452.091662906258,2280.6189442531277,4840.574132649362,0.13834106728538284,-78.45538,84.85113,-15.283778,38.823746,-9.086154,8.048881,-6.6016054,5.6231637,-11.757551,6.178311,-5.916248,1.5451931,-3.5522964,5.97499,-7.721738,-0.0433174,-5.5244966,-2.7099988,-4.408878,-0.2716985,QuickStep
Albums-Step_By_Step-17.wav,0.39501554,2801.6406360836704,2692.7198833440057,5922.480196853248,0.12505551225348027,-89.64358,62.087162,0.00088932895,17.898693,9.624069,16.547386,0.7212273,7.610619,-9.514215,5.430459,1.5163959,8.565807,4.678271,8.078528,0.5431908,7.547969,-2.3307016,3.911368,2.4650023,-0.7406983,QuickStep
Media-105912.wav,0.33762097,1762.4220704979489,2326.661105343757,3892.538643325841,0.06606524615719257,-171.93971,110.76974,10.633248,29.732714,9.950453,6.2814364,-3.0204139,3.9172075,-5.4914026,-0.3141359,1.3147032,8.010032,-2.3722775,-0.4280972,-5.264058,2.6692579,-3.7788823,3.9020503,-2.9516072,4.5527844,QuickStep
Media-104615.wav,0.25739744,1026.061978039315,1698.5237104655746,1763.6492735825116,0.038525503915313224,-324.87967,130.2203,54.447105,42.084877,10.676124,10.133627,-5.4936423,-0.23032005,5.5760784,5.2899046,3.1618528,7.8338366,2.7489452,7.721804,2.3238158,4.927148,4.641155,3.7696939,-8.241198,-11.892712,QuickStep
Media-104617.wav,0.31217632,1560.649691735304,1889.8839043998787,3247.2669844837587,0.057256924303944315,-130.68973,129.07849,-13.907443,33.858368,0.3082944,16.428524,-7.5042834,-1.4681088,-14.9586525,1.7903892,-3.3601573,0.49029875,-8.487568,-1.738084,-6.165109,3.4339821,-3.8240726,2.6102111,-3.452794,-2.1908293,QuickStep
Albums-Step_By_Step-15.wav,0.38641626,2640.350575271628,2495.732998161728,5372.234413518707,0.12085697324535963,-118.327965,64.92034,-6.2837005,37.0206,-5.491696,11.211673,3.3887281,3.242089,-5.2100945,10.695374,-6.566482,2.8854992,0.5727634,3.8301847,-5.702707,3.0835402,-3.2529845,2.0411718,-3.2613,-1.3750917,QuickStep
Media-104415.wav,0.38827893,1769.9702974189463,2081.3809763928907,3784.697764102378,0.07140688442575406,-83.24851,119.26871,-14.07649,27.787825,-2.9946992,15.257292,0.43249103,4.533076,-6.0350356,0.28656736,-7.1701474,-0.6425635,-10.541851,-2.1934247,-8.2019615,-1.4194583,-6.590306,0.94644594,-6.2776337,-1.8134708,QuickStep
Media-105119.wav,0.38060609,1560.443972467709,2000.0244286371333,3170.60178681482,0.06369861151392112,-178.32275,115.943825,12.572343,29.999868,-3.4661193,10.180189,20.323254,26.245832,15.970995,22.258669,-3.754156,-5.7791395,-1.7571954,0.57147366,1.756563,3.926044,-4.792436,2.3833308,1.430655,1.151332,QuickStep
Media-105911.wav,0.3403727,1971.3214528168921,2039.927702794733,3821.2942172092517,0.09526015987529002,-225.96,94.193085,-22.422174,34.7627,12.091388,-4.3099446,-5.4988976,0.016879125,-5.9430842,-1.7539974,-5.6330004,5.416332,-4.7824364,-0.8075016,-4.7495155,-0.59171283,-3.1963973,0.65657175,-1.6688012,-0.209157,QuickStep
Media-104616.wav,0.3509642,1309.9424158164059,1649.3833726028092,2628.025021298579,0.056941977233178655,-139.50009,150.1678,-19.39253,37.411148,3.8265898,0.3902098,4.7596416,2.6491966,-2.0157619,1.83272,-4.8971562,4.8551927,-4.380374,-1.9084969,-2.9703026,1.3704242,-8.34013,-0.16892542,-2.5645087,-4.3473873,QuickStep
Media-104315.wav,0.34688753,2327.4654128753286,2353.2505471139566,4872.674093224333,0.11989400558294663,-150.51889,84.97661,-5.0800843,44.465088,2.758167,8.147372,-4.553001,1.2431575,-10.765367,2.8903065,-14.751729,-6.2391653,-3.478369,7.138514,3.1311817,1.9331373,-7.678543,-1.2727867,-2.7587287,5.7792945,QuickStep
Media-100615.wav,0.30303246,2562.402851579542,2699.9704421254064,5838.245903422274,0.1269599224187935,-99.98248,117.31288,-31.722668,-10.807198,57.44081,-47.88349,34.86856,-8.526783,-27.627045,42.94455,-39.946247,24.290476,-18.669405,-15.032375,4.946613,-13.178185,-1.3036112,-0.51353693,-9.756902,6.7654924,QuickStep
Media-105816.wav,0.43398285,2563.890876947337,2798.7771134931027,5849.761920406758,0.08740800826566125,-133.72813,80.05522,14.624582,17.793932,2.5917425,13.2681875,0.30090636,8.594921,1.2969903,4.861098,0.51896435,4.501932,-6.378646,-4.2113094,-10.75302,-2.5909348,-11.030971,-5.146704,-10.285542,-5.53918,QuickStep
Media-105817.wav,0.38010868,3041.6704561041693,2753.6638704068114,6191.220567176624,0.16731846360208816,-91.30447,56.19503,10.758112,27.798792,-3.5937853,10.690515,-5.155273,7.026768,-1.1220516,7.8834963,1.351765,6.9534683,5.2523117,0.9429481,-8.621751,1.7898314,-1.41498,0.42126366,-4.9627485,-1.3670882,QuickStep
Media-104314.wav,0.41102555,2359.58190686365,2498.684437768576,5123.653318046694,0.103999374637471,-109.24172,90.85121,1.0016718,25.139183,0.896545,5.918592,-4.717543,7.721641,-7.497074,6.920624,-3.426169,3.2922313,-3.3609648,-1.6596094,-6.014217,-0.9075729,-5.803998,-1.4542329,-5.9056654,-0.28700915,QuickStep
Media-100614.wav,0.3384923,2417.479259910627,2628.011951582052,5397.93936249275,0.10115125616299304,-233.44838,96.18298,-11.021768,21.424635,37.649677,-46.15845,18.713095,-6.924881,-35.207874,28.999569,-50.92023,12.15739,-21.197975,-14.003422,1.5028561,-27.336807,-9.962894,-6.741863,-9.907178,-1.230503,QuickStep
Albums-Chrisanne2-12.wav,0.384386,2368.3802052388864,2548.964957620418,5082.8601385767115,0.10858536651682135,-135.40108,89.71359,0.09912754,23.800274,-3.8630345,6.8979406,-1.5298389,-0.8337068,-0.9819461,-2.6557627,-4.0725493,-6.8578672,-5.5266533,-5.5607214,-5.489029,-3.0527084,-1.8388572,4.9016724,-5.3909054,2.5400927,QuickStep
Media-100616.wav,0.3751329,1994.0350006892274,2454.201660121695,4297.1480296548725,0.07863367350638051,-186.50766,110.18938,-10.497859,15.516827,50.519825,-25.38907,30.635214,2.0668814,-18.989109,33.54501,-34.85739,19.61809,-11.41521,-9.5742235,4.9710827,-12.118362,-3.447234,-2.813994,-10.806598,1.4009922,QuickStep
Media-104316.wav,0.31483325,2068.146570181718,1929.566889614994,3829.088137597883,0.11770183802204176,-116.82042,102.47129,-39.408054,29.716888,3.063409,-0.8129299,-5.1269197,2.8710802,-1.4851366,15.3378315,-10.425855,-4.4543657,-12.148158,1.4779186,-4.488541,0.63954,-2.8664114,-1.2084907,-6.522534,-0.28112108,QuickStep
Media-105020.wav,0.42682275,2032.2709195181114,2591.8570209946224,4679.899466176044,0.06807161760440836,-131.32172,98.17815,20.402153,22.187704,14.053451,9.868979,-2.8302255,7.127416,0.73978144,-1.7070853,2.781407,13.525797,-2.5966687,4.8231163,1.7122698,1.2262669,-2.3459408,5.5883665,-6.932335,-2.1456392,QuickStep
Albums-Ballroom_Classics4-18.wav,0.3480057,2250.0020499699253,2389.446022169074,4745.123588402697,0.10278943409222738,-167.1735,83.03722,-15.601161,7.3307405,-13.843441,-12.960302,-22.356611,-10.088691,-9.739843,-7.319489,-15.400397,-10.8042755,-12.63148,-2.5908194,0.716514,1.1860418,-1.5205213,4.5077243,-4.144668,-4.675436,QuickStep
Albums-Ballroom_Classics4-19.wav,0.35762414,2719.7265470193634,2806.0136794376817,6103.863709487384,0.09441274833236658,-126.657326,61.84852,15.345257,36.17603,12.922377,15.09727,3.72026,11.722829,1.4404744,16.288555,-7.8954363,9.08936,-6.3205233,3.7271562,-4.9984846,-2.3101492,-11.596464,-8.764863,-10.319192,6.8060856,QuickStep
Media-104317.wav,0.29710528,1346.3208723762289,1665.1507100926312,2546.91329212587,0.06081084142981438,-164.2693,143.44937,-16.330542,28.927597,-2.9485917,-1.1186289,-16.020973,-1.2377627,-18.976126,-0.42982358,-13.802645,-5.538085,4.053356,2.9148135,5.408026,11.848516,-1.2694672,-0.92457527,-3.8451943,-4.739554,QuickStep
Albums-Chrisanne2-11.wav,0.35545662,2360.2543356147626,2450.4498916082757,4839.674834142981,0.11573285237819025,-72.47351,92.784874,-14.436319,19.03451,-1.9981782,4.17219,-4.502133,-6.0713797,-4.9398136,-5.721026,-1.5516264,-2.7976928,-2.209602,-5.4908915,-9.014042,-4.959168,-4.3193226,0.47625417,-7.3045454,1.4359407,QuickStep
Media-105019.wav,0.3564854,2688.0577122371133,2838.359315265863,6275.554782663863,0.105952499637471,-137.73814,62.516865,11.513439,15.98621,12.798818,9.135573,-2.4444923,7.264841,-0.9724288,4.0926113,-4.5455875,6.131345,-0.7755448,11.61741,5.7453294,5.5541053,-0.34352976,3.9122941,-9.5787525,-1.7628174,QuickStep
Media-104515.wav,0.376106,1971.3180738667327,2054.373396716188,3951.917325261021,0.0882916727088167,-158.88483,108.01976,-27.301876,24.780987,-4.1969857,1.4881183,-5.337912,-0.28458697,-4.662073,3.2162538,-8.433395,0.10965554,-7.2134843,2.8380911,-4.7451024,-5.3384757,-4.0942645,-3.9413307,-10.146489,-1.877388,QuickStep
Media-104918.wav,0.39799717,2176.406561885285,2243.7951897807384,4395.496313533207,0.11069256634280743,-123.759674,104.82338,-19.291464,8.886563,14.219079,6.556278,2.5015805,7.8895025,-8.52188,5.52589,-0.9549158,4.387943,-3.3930402,1.4434303,-2.8067174,-1.0502143,-5.1512585,-1.5796176,-2.7542925,-0.45864874,QuickStep
Media-104717.wav,0.30277535,1562.4356340995264,2023.5410965531648,3302.89858930902,0.057371347520301624,-237.7696,115.77588,10.074132,36.876526,4.017064,17.61184,7.160513,14.97277,-1.2442873,5.1298614,2.6748064,1.5725462,-3.9289274,-0.16378367,-8.919094,1.4555421,-7.9084535,0.556637,-11.18891,-4.8710766,QuickStep
Media-104716.wav,0.34327376,1275.2342397497196,1742.5451080001387,2568.796222447796,0.051549358323665896,-185.56548,140.01031,-2.9047687,34.794758,4.1411214,5.2148848,-1.9495912,1.0923129,-9.241314,2.8464537,-4.523964,3.9288237,3.8924265,5.9714637,-4.758639,-9.238651,-11.205905,2.4897761,-1.0103799,2.2373557,QuickStep
Media-104514.wav,0.3271295,2547.8600397373484,2628.487136860822,5563.959858976218,0.11123522694315545,-192.11156,69.17069,10.503108,26.202284,3.6187673,3.7117376,-4.7970433,0.22352688,-12.990982,4.4330306,3.532811,10.950151,1.7016077,1.8035127,-4.7352395,-2.3967347,-8.750089,-5.093336,-9.103775,4.7072053,QuickStep
Albums-Ballroom_Classics4-20.wav,0.42435777,2641.1364972238193,2702.770048689408,5770.298905162413,0.116685623912413,-94.44299,70.76268,16.553604,37.043762,3.907371,15.851458,-2.7368991,3.0523937,-7.159466,-0.65787506,-4.582582,4.679105,-2.6802511,2.9172013,-5.560252,2.3018434,-1.6176758,0.9037715,-4.731459,-1.5834389,QuickStep
Media-105018.wav,0.4132667,3929.1879864908487,2853.899000829269,7256.064940273347,0.28592095961426917,-241.9015,42.84883,11.283352,5.1104445,-2.3053975,4.195047,-12.695151,-3.2499006,-2.3464274,2.0463207,-9.315601,0.25215238,-6.476315,1.8774577,-1.9046243,0.6011997,-1.4327571,5.284935,-1.3111452,8.428462,QuickStep
Media-104516.wav,0.38160592,1895.0277722611472,1998.8950341091056,3751.748466049159,0.09805616480568445,-107.54517,118.736565,-21.437777,24.444696,-8.558043,0.004024426,-12.02446,8.485415,-12.27847,7.5370693,-6.5983744,1.1076343,1.1251396,-2.3294253,-4.888784,0.058010943,-4.695383,0.15247743,-1.0194554,-3.5586312,QuickStep
Albums-Ballroom_Magic-17.wav,0.39107552,1780.349901488966,2491.895574873458,4285.632012670389,0.04737121157192575,-201.33403,97.210175,30.284218,42.742245,7.813846,13.806165,9.287083,14.300475,5.1078444,-0.27615395,-5.684966,-6.13489,-0.50417715,2.31584,1.438242,4.077062,-4.7578197,-3.533251,-6.775436,1.9888847,QuickStep
Media-105016.wav,0.35136896,1863.7056820739358,2255.3325722520804,4007.149241861224,0.06860521497969838,-127.059326,92.703575,-2.3623483,49.305107,13.130606,9.931538,5.037585,10.128952,2.7535443,6.0086966,-3.4687896,3.1525278,-2.7254186,5.160838,-2.6231654,-2.2329478,-8.08635,0.8605634,-6.521542,-3.8303328,QuickStep
Media-104917.wav,0.35331005,2627.3089006746095,2626.2921451475554,5646.570418992895,0.12561743220707658,-66.48552,80.97161,-1.0705863,17.93559,-0.100072786,12.5729,-1.820575,-3.9868977,-6.675991,-0.13482113,-7.5779014,-0.69997567,-6.418685,3.4857018,-4.4593277,1.0045058,-11.69728,-6.314699,-8.524629,2.9518077,QuickStep
Media-104718.wav,0.36855385,2657.6475168396714,2316.2073577600117,5090.5791174231435,0.1601721106438515,-109.23224,73.83476,-22.925179,26.527689,0.07696774,3.928809,-11.932583,6.799373,-7.842001,-2.6415503,-2.642909,1.8482853,-9.708364,3.213552,-3.7660124,-0.34332046,-2.7915685,2.5684712,-4.4270077,-0.14419195,QuickStep
Media-104916.wav,0.38797274,2540.0802322944323,2410.8065250770237,4988.558697977088,0.1476376703886311,-67.01389,78.93259,-21.86605,22.548977,4.719845,6.0474977,-4.2602096,1.2383037,-8.639405,0.3772932,-5.3673773,-0.7273617,-5.93133,-2.542955,-6.2229075,-2.1341088,-10.781334,-3.948937,-6.386057,-0.101643786,QuickStep
Media-105017.wav,0.43112648,2233.0729152638773,2331.112224013096,4726.837852106293,0.09861581895301624,-76.397675,96.21976,-6.3530793,34.21656,-6.444514,8.79851,1.8384119,6.126279,-1.799098,7.840552,-0.04567431,4.065744,-0.07902141,3.0770776,-3.7940805,-2.2387733,-4.225656,3.7939186,-3.157034,2.5886905,QuickStep
Media-103314.wav,0.47918344,2311.3566111784344,2504.0935492031567,5027.453358378045,0.10912009679524362,-97.50796,90.099495,-4.5582957,26.697039,-2.5514836,5.9956813,-1.6145164,2.4309685,-6.6575403,3.7163603,-2.6658921,2.3438964,-3.509897,0.58437437,-3.369311,1.2967159,-5.095536,-1.0344723,-10.428897,-3.555559,QuickStep
Albums-Ballroom_Magic-16.wav,0.51595706,3053.42240921981,2365.085756395194,5378.904210774362,0.2149536416038283,-202.84485,71.48819,-10.188034,13.912645,1.6946962,10.009741,-0.41217282,-3.1776445,-3.8462696,-2.7152317,0.089034855,-2.960436,-2.0934985,-5.2007685,-6.203436,-1.7195079,-6.289372,1.3785795,1.9207501,5.2835417,QuickStep
Media-105820.wav,0.48485574,2648.906828753246,2806.2070713103967,5954.280391259425,0.11497947179524362,-144.97682,84.52223,18.708181,8.693407,-2.3514702,11.6860285,1.4791613,5.594766,2.0162005,7.1344047,-1.1404662,5.5818896,-5.05994,-4.15697,-9.0039,-2.1808972,-9.787291,-4.5023203,-10.071193,-3.511099,QuickStep
Media-104915.wav,0.33400157,2619.8517148405217,2324.2463058511653,5170.366879350348,0.14899941995359628,-241.71222,70.25306,1.4778941,41.300266,-12.573586,4.000646,-7.2860603,5.8526917,-7.2073517,2.2327793,-8.483766,-2.5143516,-7.613944,5.3848147,-0.6459186,-0.4013672,-7.838505,-2.5074203,-5.251299,-0.9711506,QuickStep
Albums-Ballroom_Magic-15.wav,0.4687277,3548.261238801437,2551.8996398669337,6345.07555330989,0.2410432678364269,-202.14928,38.849323,2.2516627,28.191128,5.0623865,16.201237,1.2581493,8.874498,8.663678,0.31783065,2.1288774,-2.1455536,3.280499,0.6792761,0.9608444,0.34894258,-3.330155,7.805,-0.23153836,1.7135979,QuickStep
Media-103313.wav,0.3275958,2121.751443037546,2430.7638969063314,4558.993778095998,0.09604299593967518,-142.95934,92.1963,0.82986194,31.843964,8.802288,3.8905456,1.9873272,5.2721176,-4.6151843,-0.027511349,-0.92395574,10.345153,-1.8212984,-2.0797107,-4.9202604,2.328235,-1.4405594,4.4396286,-0.89412653,7.9918976,QuickStep
Media-105819.wav,0.40719512,2686.6284500897605,2622.0353988677352,5603.304168630365,0.1258292850928074,-37.341892,64.90506,-3.8989007,41.02469,10.371005,16.919136,-0.583943,4.457139,0.26231268,0.089845024,-4.0354533,6.051593,-4.0924478,4.2841945,-5.152656,1.6403506,-2.3453398,2.0755847,-6.4910474,-1.195635,QuickStep
Media-105818.wav,0.3651976,1982.88896938792,2258.1457099933673,4185.734936919954,0.08575736840197216,-117.484085,103.970726,-5.9854846,13.368991,-2.2196426,20.583189,14.084171,14.134181,-0.3413049,5.809332,-5.0155854,-4.0451217,-8.209151,0.011258897,-2.0444412,0.78224325,-1.7976669,2.599863,-0.7754536,4.277112,QuickStep
Media-103312.wav,0.43255818,1374.7551835381832,1844.4041383992626,2956.36889818373,0.04492074209686775,-174.24536,128.3148,-5.470612,43.616474,4.4999566,16.250412,3.163624,11.632898,0.6139828,5.2242627,-1.5201371,1.8967878,-2.1318202,2.1115358,-2.7338011,-0.17599644,-2.0425568,-2.8148882,-5.466357,0.69310313,QuickStep
Media-105207.wav,0.32113022,1952.3681730816238,2274.591854585823,3904.2794849369197,0.08661044446055685,-138.55557,110.5587,-5.3194685,25.52603,6.3444743,-0.79237264,-10.10608,1.3945931,3.0549748,-4.9647646,7.274079,-0.7953681,1.5388577,1.1887194,0.113548756,3.1754034,-1.1477197,4.176635,-1.7879523,3.709067,QuickStep
Albums-Chrisanne1-14.wav,0.42328566,2543.779531521571,2481.001705178621,5095.525259208237,0.1374845925174014,-76.47915,83.653145,-16.71241,21.904871,-0.85274154,5.344618,-1.6226478,-3.4225605,0.36006352,0.74304533,-0.90330714,-0.7617998,-2.8526964,-2.8243258,-5.9609156,-4.173849,-3.1491618,3.0142004,-8.470882,-0.67025423,QuickStep
Albums-Step_By_Step-18.wav,0.39660788,1237.1779355807187,1885.216398532957,2637.417694587442,0.02641137072215777,-180.14838,120.397224,-0.20849355,33.24257,10.949586,23.29087,6.9721828,15.379645,5.197721,10.150589,5.6008654,5.4261403,-1.0183147,0.95620465,-1.9229865,0.15452784,-4.7064185,-4.8387938,-11.638343,-6.4170012,QuickStep
Media-104418.wav,0.29215038,1754.5008907726397,2149.4166682540995,3728.641490537993,0.08161774035672854,-201.987,114.22826,16.721996,28.168344,-10.901023,1.6268698,-5.825776,-1.0978243,-2.6776817,1.7571688,-3.7939014,9.664967,-11.038988,-1.3412384,-9.886581,-1.0532573,-6.7448707,-11.73574,-5.6027746,9.875287,QuickStep
Media-104815.wav,0.35175997,2875.5319913546805,2554.9810286868674,5691.235578143126,0.16021629386600927,-147.89023,63.51787,4.4250636,28.640556,-9.971434,9.451057,1.6517196,8.82356,0.23982285,5.8538785,-7.5280995,11.588398,-6.413463,4.165417,-2.1603992,-1.686705,-3.1854734,-0.95281357,-3.7040148,-1.221657,QuickStep
Media-104618.wav,0.28122318,1984.6806304922645,2004.5979065561603,3895.436382957512,0.10713638341067286,-195.86684,108.421585,-14.062691,32.18032,-3.4281452,10.76532,12.043337,-11.14997,-4.2834883,2.7615194,-20.485722,2.8032725,-4.053751,12.777654,5.2182174,-0.050094143,-9.457048,-4.613537,-7.2659874,2.7252076,QuickStep
Media-105314.wav,0.345596,4019.9220115825083,3229.6154337350545,7931.563021135441,0.17618003190255221,-221.16379,14.190739,53.275295,34.293156,6.9017253,18.612972,7.5946746,14.928173,2.6975796,7.281991,2.2598255,3.71367,-3.3733606,3.8143744,-5.066992,3.3226125,-4.089177,0.27900842,2.3550494,3.1599169,QuickStep
Media-105315.wav,0.3951561,2377.3888372678953,2544.353155773004,5070.444823085847,0.11226163718097448,-51.459034,89.78563,-10.767304,8.634744,-3.224424,10.899623,6.561434,8.129065,3.9633052,5.086776,-4.9106636,0.8278448,-1.6696435,4.842481,-1.8809732,0.89438736,-6.0230355,-1.852798,-3.1312695,3.54879,QuickStep
Albums-Chrisanne3-13.wav,0.36484894,2177.9252815550794,2424.91587944257,4508.4332176261605,0.09833372607308585,-83.390495,92.88588,-9.578268,29.609968,13.101277,7.1946793,1.5266082,6.530593,1.5038519,-1.1700194,5.5142536,0.05648542,2.416817,0.049866185,2.567081,3.512532,0.98400754,8.1826,-1.313231,8.752848,QuickStep
Media-104816.wav,0.4012115,1581.789408439686,1694.3401298044796,2882.8512452871228,0.08108980749709976,-279.99548,109.908295,21.843897,42.866165,13.021822,6.293636,15.057339,7.5472484,-1.3503522,18.691902,0.5289845,-0.8292858,-1.5145402,-1.0743368,-5.2681346,-2.154855,-8.770595,-4.188891,-9.213319,-11.115957,QuickStep
Media-105517.wav,0.4380749,3959.06374435343,2691.5873709979337,6939.611788083672,0.2763603900812065,-129.36142,19.606815,-1.099753,28.11334,4.7633076,17.520065,5.514338,-2.7471898,2.8604581,2.3465304,-1.0936046,9.033545,-4.0493255,2.155704,-2.316067,8.964549,-3.2471337,-2.6302,-4.718436,0.7253383,QuickStep
Albums-Chrisanne1-12.wav,0.35578418,2146.569144722816,2337.7294375533115,4342.337779600493,0.09020514609918794,-237.35806,90.12992,-2.7258391,28.343815,6.093999,7.378176,2.6331751,3.7151766,4.3550496,-0.14251468,-3.7131426,-2.4445994,-0.18114565,1.5883433,1.5002201,0.3791875,0.912726,5.992651,-4.8624825,2.8647852,QuickStep
Media-105715.wav,0.39939347,1553.107490435007,1935.0826720566686,3348.9126962188225,0.0643568282337587,-143.76367,122.19181,-5.6153812,32.638874,11.334842,15.389081,3.4055238,3.223001,1.1665848,13.381625,3.8463905,0.1616522,2.0892045,7.5949197,-0.13650098,1.8292586,-3.8314757,0.46112198,-7.4940624,-7.290455,QuickStep
Media-104219.wav,0.44826165,2821.2189215382273,2497.0993342779952,5550.7451670352375,0.16041002030162413,-149.57535,62.815247,-19.346563,16.758204,5.616878,14.52223,7.6820045,4.8764596,3.3189514,7.1369276,1.2389768,8.12276,-0.33939674,6.8486137,0.9359278,4.2372317,-2.1891441,2.4534645,-1.4480553,1.5925964,QuickStep
Media-104218.wav,0.38784164,2883.22776222388,2585.6077390094442,5724.559583907338,0.16312558910962877,-39.269722,68.267944,-20.563272,18.861166,1.9278271,4.953638,2.8338354,2.5792162,-2.6750019,7.238433,-4.9575224,1.6032642,2.1778853,5.2295656,-0.31334096,3.7564292,-4.3698964,2.0496466,-5.814214,3.565521,QuickStep
Albums-Chrisanne1-13.wav,0.3379273,1979.0198236801853,2202.4505049975646,3756.3199001232597,0.09293204393851508,-179.30814,104.82495,-16.304083,12.980817,3.4625716,1.6687824,-0.27152035,2.6295238,4.31118,1.2998452,-0.10335093,2.7773871,-1.4881771,-1.7050654,-1.1704149,-2.9142451,-3.7321222,3.9820297,-7.602602,-2.3945029,QuickStep
Media-105516.wav,0.44155267,1562.9841984073819,2027.8337492556543,3433.4717363326567,0.05425926261600928,-107.78283,115.26186,-1.3687764,40.142788,8.566727,22.243467,9.071202,12.433034,-2.2612662,10.868266,0.5214338,5.0820403,-5.1724577,-5.9962215,-6.130016,-2.7314312,-5.640094,-1.7916157,-5.832802,0.21875107,QuickStep
Media-105716.wav,0.42411315,1718.912964437639,2159.181930265594,3678.2308131525524,0.05798651392111369,-152.40672,96.56888,5.6075873,36.29862,14.006587,14.946348,8.36536,16.69917,7.607467,13.291274,9.23774,12.287394,-0.4033844,2.1856933,-3.8873498,0.41720745,-1.714314,-1.7264141,-8.739579,-1.233599,QuickStep
Albums-Chrisanne3-14.wav,0.26950955,1939.3796839067656,2299.0857314126624,4103.29924050174,0.07796752646461717,-97.03964,106.654495,2.402026,21.195019,-3.8742938,1.4306278,-1.9458442,2.1593337,7.6007524,-0.9302049,-11.815187,-0.10321902,5.154348,-4.0312586,-8.059361,-0.016183522,-3.9531617,0.39298713,-10.102766,-3.1650586,QuickStep
Media-105313.wav,0.36814466,2172.960778201232,2467.914363225266,4711.724641096288,0.08027751595127611,-113.71592,87.209595,0.118519224,27.156445,11.267261,13.91537,5.8766437,14.8802805,13.352441,8.398318,-2.7923307,-1.9482399,-1.1542652,3.255957,-0.8186716,4.719032,-3.5465198,-1.5358715,-4.8088803,-3.9384408,QuickStep
Albums-Chrisanne3-15.wav,0.373202,3311.4931348622613,2620.481955161851,6126.945704484484,0.19441977233178653,-350.81046,43.065037,-15.495772,16.78753,1.0467424,4.896999,-14.113984,-4.354821,1.3773836,-7.7977853,-4.488645,-10.042329,-0.005604755,-2.0403066,-2.2262821,-2.5979853,-8.066498,-0.76542974,-4.487683,-1.0596607,QuickStep
Media-105717.wav,0.495079,2015.6643876376918,2385.190695031131,4420.426866571201,0.0633893289588167,-215.8353,75.097984,9.302248,40.36387,10.205726,28.9263,16.192694,17.901817,12.159782,15.972398,6.586508,7.569908,1.0684316,4.0252833,-0.19619088,0.32092598,-6.2382836,-3.4470482,-7.5452733,-1.3500556,QuickStep
